Date,Open,High,Low,Close,Volume,WeekOfYear,WeekOfYear_sin,WeekOfYear_cos,DayOfWeek,DayOfWeek_sin,DayOfWeek_cos,RSI_14,Open_logret,High_logret,Low_logret,Close_logret
2004-09-23,2.9739739894866943,3.068819046020508,2.9284279346466064,3.023524045944214,170713116,39,-0.9785564922995039,-0.2059786187410985,3,0.43388373911755823,-0.900968867902419,87.62054459093369,0.012191135825469157,0.02443372061424265,0.0017960846672837594,0.020402391760562466
2004-09-24,3.026526927947998,3.1056060791015625,2.996997117996216,2.998749017715454,182469348,39,-0.9785564922995039,-0.2059786187410985,4,-0.433883739117558,-0.9009688679024191,85.4410684748246,0.017516631668873073,0.011916078866002877,0.023145088741443498,-0.008227846108570747
2004-09-27,2.9919919967651367,3.025024890899658,2.9479479789733887,2.959459066390991,141322536,40,-0.9960498426152169,-0.08879589532293546,0,0.0,1.0,81.95932665501533,-0.01147634846839507,-0.02628957104959917,-0.016501498742953258,-0.013188703812380131
2004-09-28,3.035536050796509,3.188188076019287,3.008258104324341,3.1746749877929688,338581080,40,-0.9960498426152169,-0.08879589532293546,1,0.7818314824680298,0.6234898018587336,85.45558645668211,0.01444864668196777,0.05253343432952917,0.020251880403809652,0.0701987572607683
2004-09-29,3.170670986175537,3.3788790702819824,3.1589090824127197,3.280280113220215,610329060,40,-0.9960498426152169,-0.08879589532293546,2,0.9749279121818236,-0.22252093395631434,86.80672209077694,0.043555201141373345,0.05809126430523448,0.04886553254428749,0.032723558066230174
2004-09-30,3.25075101852417,3.3108110427856445,3.2282280921936035,3.2432429790496826,275160564,40,-0.9960498426152169,-0.08879589532293546,3,0.43388373911755823,-0.900968867902419,83.86422178685903,0.024942819214958778,-0.020350831073873588,0.021706667532570778,-0.011355070443527682
2004-10-01,3.27327299118042,3.3593590259552,3.2257258892059326,3.3178179264068604,302497200,40,-0.9960498426152169,-0.08879589532293546,4,-0.433883739117558,-0.9009688679024191,84.9690383820806,0.006904346793090266,0.014557002285763954,-0.0007754015973007178,0.022733567083810247
2004-10-04,3.3846349716186523,3.4251749515533447,3.3541040420532227,3.379879951477051,260455284,41,-0.9995608365087943,0.02963332782255942,0,0.0,1.0,85.83807906716136,0.03345566444704562,0.019402361462926843,0.03902667636514545,0.018532875787743208
2004-10-05,3.3698699474334717,3.466717004776001,3.3093090057373047,3.4627130031585693,299464236,41,-0.9995608365087943,0.02963332782255942,1,0.7818314824680298,0.6234898018587336,86.92467537664105,-0.0043719111555504675,0.012055486827142303,-0.01344527521039196,0.024212195229373012
2004-10-06,3.4421920776367188,3.464715003967285,3.4034030437469482,3.4304299354553223,267628104,41,-0.9995608365087943,0.02963332782255942,2,0.9749279121818236,-0.22252093395631434,84.21273793953168,0.021234347956852417,-0.0005776586603924994,0.028036418280491082,-0.009366787842523427
2004-10-07,3.4264259338378906,3.5005009174346924,3.4171669483184814,3.4747250080108643,282301416,41,-0.9995608365087943,0.02963332782255942,3,0.43388373911755823,-0.900968867902419,84.90845950600531,-0.004590784190404262,0.010275698199974093,0.004036003815302225,0.01282974256356173
2004-10-08,3.471471071243286,3.495495080947876,3.428929090499878,3.4466969966888428,221390388,41,-0.9995608365087943,0.02963332782255942,4,-0.433883739117558,-0.9009688679024191,82.43302502746022,0.013060727841202935,-0.0014310578057141754,0.0034361638188791233,-0.008098961313636188
2004-10-11,3.4284279346466064,3.474975109100342,3.349600076675415,3.38488507270813,209442348,42,-0.9890401873221641,0.14764656400248038,0,0.0,1.0,77.09487651451188,-0.01247661593917071,-0.005887703573843828,-0.02340703530063304,-0.01809642633121289
2004-10-12,3.3643639087677,3.4436941146850586,3.3383378982543945,3.4384379386901855,233310456,42,-0.9890401873221641,0.14764656400248038,1,0.7818314824680298,0.6234898018587336,78.39996231096517,-0.01886291436386167,-0.0090425503955045,-0.0033679107397954766,0.015697326811001222
2004-10-13,3.5865869522094727,3.592341899871826,3.5055060386657715,3.5260260105133057,395324280,42,-0.9890401873221641,0.14764656400248038,2,0.9749279121818236,-0.22252093395631434,80.36999637980253,0.06396212693994263,0.04225956386946139,0.048861838415577674,0.025154180058536646
2004-10-14,3.5287790298461914,3.563062906265259,3.4674670696258545,3.553554058074951,208842948,42,-0.9890401873221641,0.14764656400248038,3,0.43388373911755823,-0.900968867902419,80.95782523656285,-0.016249113380826907,-0.00818378772732653,-0.010910509991229222,0.007776785072691972
2004-10-15,3.6268770694732666,3.641140937805176,3.5523018836975098,3.606355905532837,263895840,42,-0.9890401873221641,0.14764656400248038,4,-0.433883739117558,-0.9009688679024191,82.0671007404215,0.02742003933930448,0.021676535098261063,0.02417143499993535,0.014749572264392663
2004-10-18,3.5835840702056885,3.733733892440796,3.5337839126586914,3.7327330112457275,280726992,43,-0.9646355819083585,0.263587166069068,0,0.0,1.0,84.40821534394664,-0.012008530018397634,0.02511169950839709,-0.005226584528013056,0.03444285808208769
2004-10-19,3.766266107559204,3.8138139247894287,3.687437057495117,3.702202081680298,362197440,43,-0.9646355819083585,0.263587166069068,1,0.7818314824680298,0.6234898018587336,81.63548615444361,0.04972065173126161,0.02122094207495495,0.04256242559620382,-0.008212876318706597
2004-10-20,3.704453945159912,3.728477954864502,3.49349308013916,3.515765905380249,454453092,43,-0.9646355819083585,0.263587166069068,2,0.9749279121818236,-0.22252093395631434,67.13324233379805,-0.0165482236060992,-0.0226296231880061,-0.05402953413967726,-0.05167040203107587
2004-10-21,3.613614082336426,3.757006883621216,3.544044017791748,3.7382380962371826,582996420,43,-0.9646355819083585,0.263587166069068,3,0.43388373911755823,-0.900968867902419,73.24185341250424,-0.024827462274741086,0.0076225034198311725,0.01436633480911964,0.061357005368296136
2004-10-22,4.267767906188965,4.508759021759033,4.106105804443359,4.315064907073975,1474200324,43,-0.9646355819083585,0.263587166069068,4,-0.433883739117558,-0.9009688679024191,82.38398785544443,0.16638254957900922,0.1823993553758767,0.14720663348106933,0.1434979634553728
2004-10-25,4.414413928985596,4.8656158447265625,4.318068027496338,4.689690113067627,1309257432,44,-0.9266896074318335,0.375827582114238,0,0.0,1.0,85.78162994699379,0.03378412786019647,0.07617134023691685,0.050332999850949856,0.08325413968457007
2004-10-26,4.663163185119629,4.8208208084106445,4.504505157470703,4.5495500564575195,891391716,44,-0.9266896074318335,0.375827582114238,1,0.7818314824680298,0.6234898018587336,79.5969605571119,0.054818933122573466,-0.009249088649325277,0.042269955700489525,-0.030338166920024445
2004-10-27,4.572573184967041,4.742743015289307,4.54879903793335,4.653903961181641,533725740,44,-0.9266896074318335,0.375827582114238,2,0.9749279121818236,-0.22252093395631434,80.71212199735308,-0.01961790633535987,-0.01632854222961777,0.009785208347232954,0.022678089526649847
2004-10-28,4.6716718673706055,4.864614963531494,4.6446452140808105,4.837337017059326,593278128,44,-0.9266896074318335,0.375827582114238,3,0.43388373911755823,-0.900968867902419,82.52063677777483,0.021440902576761234,0.02537190478295992,0.02085173875675217,0.03865793731531819
2004-10-29,4.977227210998535,5.003754138946533,4.76977014541626,4.770771026611328,845653500,44,-0.9266896074318335,0.375827582114238,4,-0.433883739117558,-0.9009688679024191,79.60367842048427,0.06335594184239413,0.028200890174075566,0.026583127023103614,-0.013856433587559058
2004-11-01,4.843594074249268,4.946697235107422,4.786537170410156,4.905655860900879,488507004,45,-0.8757349421956372,0.48279220273074425,0,0.0,1.0,81.06432097622243,-0.027215928555570645,-0.011468329837276858,0.0035091048551003645,0.027880864163664754
2004-11-02,4.97447395324707,4.986236095428467,4.8383378982543945,4.876626968383789,453398148,45,-0.8757349421956372,0.48279220273074425,1,0.7818314824680298,0.6234898018587336,79.74081832631285,0.02666260450046276,0.007961206994724135,0.010764031247908035,-0.005935010924131179
2004-11-03,4.959458827972412,5.045044898986816,4.773523807525635,4.796546936035156,554992452,45,-0.8757349421956372,0.48279220273074425,2,0.9749279121818236,-0.22252093395631434,76.05202515674935,-0.0030229994585264652,0.011725217815351296,-0.013486476418949955,-0.016557515172449522
2004-11-04,4.7157158851623535,4.764764785766602,4.5883378982543945,4.622121810913086,575807616,45,-0.8757349421956372,0.48279220273074425,3,0.43388373911755823,-0.900968867902419,68.6073809916679,-0.05039589153676549,-0.05715838048138222,-0.03956693105608999,-0.03704240460938513
2004-11-05,4.554053783416748,4.562061786651611,4.217967987060547,4.237987995147705,792530676,45,-0.8757349421956372,0.48279220273074425,4,-0.433883739117558,-0.9009688679024191,55.68048266396759,-0.03488295826339982,-0.04347350545011697,-0.084164352397196,-0.08676523892166088
2004-11-08,4.277527809143066,4.390389919281006,4.23923921585083,4.318068027496338,447224328,46,-0.8124868780056815,0.5829794791144718,0,0.0,1.0,57.47915383324154,-0.06264254969653682,-0.038356624509927606,0.005030330494272706,0.0187194591950115
2004-11-09,4.356856822967529,4.3843841552734375,4.135886192321777,4.22172212600708,442125432,46,-0.8124868780056815,0.5829794791144718,1,0.7818314824680298,0.6234898018587336,54.60768438137406,0.018375657191524564,-0.001368870558795976,-0.024682202456137725,-0.02256495483314125
2004-11-10,4.271020889282227,4.317317008972168,4.162412166595459,4.2007012367248535,425334240,46,-0.8124868780056815,0.5829794791144718,2,0.9749279121818236,-0.22252093395631434,53.97413272543926,-0.01989800240989026,-0.015415025887066447,0.0063931335013831525,-0.004991659056882147
2004-11-11,4.232481956481934,4.598348140716553,4.1934428215026855,4.580080032348633,598820580,46,-0.8124868780056815,0.5829794791144718,3,0.43388373911755823,-0.900968867902419,62.44300778428459,-0.009064310876997439,0.06306299258028925,0.007427318353885104,0.08646499980751798
2004-11-12,4.635385036468506,4.749750137329102,4.439438819885254,4.5545549392700195,669174156,46,-0.8124868780056815,0.5829794791144718,4,-0.433883739117558,-0.9009688679024191,61.62145651932124,0.09093069515329821,0.0323948748363907,0.05700590421865859,-0.005588654520612524
2004-11-15,4.515766143798828,4.71271276473999,4.4732232093811035,4.626376152038574,475583940,47,-0.7378332790417279,0.6749830015182099,0,0.0,1.0,63.09285853687008,-0.026144406059316116,-0.007828313224036876,0.007581248161058429,0.015646055328224495
2004-11-16,4.44194221496582,4.491240978240967,4.275024890899658,4.3178181648254395,835859304,47,-0.7378332790417279,0.6749830015182099,1,0.7818314824680298,0.6234898018587336,53.587377417352236,-0.016483144422398732,-0.048134650069039164,-0.045319299894882814,-0.06902365285844936
2004-11-17,4.229730129241943,4.44194221496582,4.229228973388672,4.316816806793213,724590684,47,-0.7378332790417279,0.6749830015182099,2,0.9749279121818236,-0.22252093395631434,53.55917638119289,-0.048953524810751325,-0.011037334102250274,-0.010770224155147057,-0.00023193986543890155
2004-11-18,4.26151180267334,4.364864826202393,4.147397041320801,4.19269323348999,664518816,47,-0.7378332790417279,0.6749830015182099,3,0.43388373911755823,-0.900968867902419,50.04356871963778,0.007485788792417125,-0.017504495439266687,-0.019538782149630896,-0.029174976438094413
2004-11-19,4.23173189163208,4.253754138946533,4.1671671867370605,4.23923921585083,350421228,47,-0.7378332790417279,0.6749830015182099,4,-0.433883739117558,-0.9009688679024191,51.33362345912307,-0.007012640671550496,-0.025785301317092335,0.004755554742968293,0.011040518989499537
2004-11-22,4.115866184234619,4.241742134094238,4.036787033081055,4.131631851196289,494233272,48,-0.6528221181905214,0.7575112421616204,0,0.0,1.0,48.232621251787215,-0.027762033585804424,-0.002827854305621269,-0.03178738652083646,-0.02571137263238854
2004-11-23,4.203453063964844,4.275024890899658,4.1666669845581055,4.192192077636719,496035468,48,-0.6528221181905214,0.7575112421616204,1,0.7818314824680298,0.6234898018587336,50.061016285308995,0.021057039264952282,0.007815859266324887,0.03166734521229242,0.014551315727873382
2004-11-24,4.374875068664551,4.434685230255127,4.3170671463012695,4.373373031616211,610628760,48,-0.6528221181905214,0.7575112421616204,2,0.9749279121818236,-0.22252093395631434,55.16322225895293,0.03997161807867777,0.03666671442595382,0.035459838444923175,0.04231080614194016
2004-11-26,4.3993988037109375,4.505255222320557,4.387386798858643,4.48923921585083,258944796,48,-0.6528221181905214,0.7575112421616204,4,-0.433883739117558,-0.9009688679024191,58.11069811075022,0.005589932400452691,0.015787903348498,0.01615751725018666,0.026148675562861712
2004-11-29,4.513514041900635,4.5783281326293945,4.442192077636719,4.530780792236328,426237336,49,-0.5586467658036526,0.8294056854502017,0,0.0,1.0,59.14761565427553,0.025608120771838383,0.016089352361342124,0.01241417815911161,0.009211037238916253
2004-11-30,4.522272109985352,4.579579830169678,4.51076078414917,4.554053783416748,307692000,49,-0.5586467658036526,0.8294056854502017,1,0.7818314824680298,0.6234898018587336,59.74875388015496,0.0019385299032446124,0.000273358839849136,0.015317861781421582,0.005123492760733761
2004-12-01,4.553302764892578,4.5670671463012695,4.493243217468262,4.503503799438477,314249436,49,-0.5586467658036526,0.8294056854502017,2,0.9749279121818236,-0.22252093395631434,57.76063479515857,0.006838305288054514,-0.00273601718885752,-0.003891066414378974,-0.011162061815630508
2004-12-02,4.502001762390137,4.54229211807251,4.468217849731445,4.4894890785217285,250185564,49,-0.5586467658036526,0.8294056854502017,3,0.43388373911755823,-0.900968867902419,57.192436073090676,-0.011330718078897739,-0.005439480120730034,-0.005585123363643252,-0.0031168116004207658
2004-12-03,4.503252983093262,4.531031131744385,4.444444179534912,4.514514923095703,234533232,49,-0.5586467658036526,0.8294056854502017,4,-0.433883739117558,-0.9009688679024191,57.98720134226132,0.0002778867997719203,-0.0024822199760865526,-0.005334820618638547,0.0055588400477080135
2004-12-06,4.482732772827148,4.522021770477295,4.404904842376709,4.4116621017456055,249909840,50,-0.45662923739371375,0.889657090994747,0,0.0,1.0,53.58402715313121,-0.004567166361653996,-0.001990348303186007,-0.008936160202887233,-0.023046232080085716
2004-12-07,4.404404163360596,4.409409046173096,4.268017768859863,4.290040016174316,274561164,50,-0.45662923739371375,0.889657090994747,1,0.7818314824680298,0.6234898018587336,48.85944735538148,-0.01762786786095205,-0.02521851084704485,-0.031569160263835716,-0.027955451596001657
2004-12-08,4.263012886047363,4.346345901489258,4.222472190856934,4.253754138946533,301370328,50,-0.45662923739371375,0.889657090994747,2,0.9749279121818236,-0.22252093395631434,47.51341967497189,-0.032628825986352306,-0.014405207906466488,-0.010728712970920373,-0.008494140832244979
2004-12-09,4.2605109214782715,4.341842174530029,4.21596622467041,4.340089797973633,305853840,50,-0.45662923739371375,0.889657090994747,3,0.43388373911755823,-0.900968867902419,50.97415058985054,-0.0005870728345340748,-0.0010367472074090944,-0.00154198375463932,0.020093118831858936
2004-12-10,4.340089797973633,4.376376152038574,4.286537170410156,4.295546054840088,172515312,50,-0.45662923739371375,0.889657090994747,4,-0.433883739117558,-0.9009688679024191,49.172690239387876,0.018505950966587026,0.007922297156484737,0.016600420624215628,-0.010316353988842453
2004-12-13,4.308558940887451,4.333834171295166,4.240489959716797,4.2655158042907715,192551256,51,-0.34820163543439914,0.9374196611341208,0,0.0,1.0,47.94255512312698,-0.007291542930495831,-0.009768379280791217,-0.010800401500298928,-0.0070155721832314555
2004-12-14,4.2792792320251465,4.474975109100342,4.24424409866333,4.47172212600708,443092464,51,-0.34820163543439914,0.9374196611341208,1,0.7818314824680298,0.6234898018587336,56.06942708268213,-0.0068189040653390265,0.03204814939313749,0.0008849161719588494,0.04721048501601843
2004-12-15,4.454204082489014,4.5217719078063965,4.4209208488464355,4.498999118804932,458381160,51,-0.34820163543439914,0.9374196611341208,2,0.9749279121818236,-0.22252093395631434,57.02515459801418,0.040063796152634445,0.010403142528614184,0.040784275956922134,0.006081356474822552
2004-12-16,4.428177833557129,4.5167670249938965,4.403152942657471,4.416165828704834,342569088,51,-0.34820163543439914,0.9374196611341208,3,0.43388373911755823,-0.900968867902419,53.23743801104532,-0.005860212645847129,-0.0011074540611557548,-0.004027149052014289,-0.0185830939345768
2004-12-17,4.423422813415527,4.517016887664795,4.418168067932129,4.50650691986084,295152552,51,-0.34820163543439914,0.9374196611341208,4,-0.433883739117558,-0.9009688679024191,56.621589113205154,-0.0010743866083979814,5.5317389341613676e-05,0.003404283725231716,0.020250474482228276
2004-12-20,4.5545549392700195,4.716216087341309,4.551301002502441,4.630129814147949,392986620,52,-0.23488604578098374,0.9720229140804107,0,0.0,1.0,60.80195343413485,0.029214029186584112,0.043155006316409894,0.029687980800465974,0.027062570776028583
2004-12-21,4.662412166595459,4.701702117919922,4.589590072631836,4.598348140716553,220431348,52,-0.23488604578098374,0.9720229140804107,1,0.7818314824680298,0.6234898018587336,59.221851827600844,0.023405128764047323,-0.0030822057688912885,0.008377584582110131,-0.0068877661590114325
2004-12-22,4.602101802825928,4.675926208496094,4.579830169677734,4.662161827087402,156123720,52,-0.23488604578098374,0.9720229140804107,2,0.9749279121818236,-0.22252093395631434,61.391418893342234,-0.013019833729182917,-0.0054973333214678455,-0.002128794707187076,0.013782112797046775
2004-12-23,4.690940856933594,4.719719886779785,4.6546549797058105,4.702201843261719,144439416,52,-0.23488604578098374,0.9720229140804107,3,0.43388373911755823,-0.900968867902419,62.73126621310642,0.019120058693546493,0.009322189233201161,0.016205873184225172,0.008551624348435594
2004-12-27,4.733482837677002,4.837337017059326,4.732232093811035,4.802553176879883,243919836,53,-0.11827317092136551,0.992981096013517,0,0.0,1.0,65.92313272870038,0.009028089371868386,0.024614914409175848,0.016529202866922166,0.021116812044342126
2004-12-28,4.807558059692383,4.843594074249268,4.780029773712158,4.823823928833008,165666168,53,-0.11827317092136551,0.992981096013517,1,0.7818314824680298,0.6234898018587336,66.57655756684542,0.015528014441949178,0.001292656254279656,0.010049782660701334,0.00441927141178966
2004-12-29,4.7992987632751465,4.842843055725098,4.7992987632751465,4.827326774597168,107016876,53,-0.11827317092136551,0.992981096013517,2,0.9749279121818236,-0.22252093395631434,66.6898329766132,-0.0017194590497906503,-0.00015506599910719565,0.0040230409631329955,0.0007258918704324824
2004-12-30,4.8290791511535645,4.9607110023498535,4.801051139831543,4.944944858551025,235935828,53,-0.11827317092136551,0.992981096013517,3,0.43388373911755823,-0.900968867902419,70.32640652359821,0.006185981295837584,0.024047121232019908,0.0003650651473214861,0.02407296243117596
2004-12-31,4.985735893249512,5.002001762390137,4.818819046020508,4.824574947357178,306433260,53,-0.11827317092136551,0.992981096013517,4,-0.433883739117558,-0.9009688679024191,62.77340185737648,0.031925216480252594,0.008289107080902136,0.0036940054388017174,-0.024643176963777824
2005-01-03,4.939939975738525,5.096096038818359,4.891390800476074,5.0728230476379395,633134232,1,0.0,1.0,0,0.0,1.0,69.94306425317123,-0.009227833567470034,0.018636579221792404,0.014947793479828997,0.05017483967091896
2005-01-04,5.040040016174316,5.0783281326293945,4.841842174530029,4.867366790771484,549685764,1,0.0,1.0,1,0.7818314824680298,0.6234898018587336,59.69581375237932,0.020060841303090493,-0.003492664341819385,-0.010181417437617357,-0.04134438595280532
2005-01-05,4.841091156005859,4.927426815032959,4.810561180114746,4.842593193054199,329134536,1,0.0,1.0,2,0.9749279121818236,-0.22252093395631434,58.58132351115956,-0.040273880993595634,-0.030165192090509496,-0.006481516110665719,-0.005102729879999934
2005-01-06,4.881882190704346,4.902401924133301,4.69769811630249,4.718468189239502,415068516,1,0.0,1.0,3,0.43388373911755823,-0.900968867902419,53.220110730249125,0.00839069954510574,-0.005091633969891429,-0.02374112052048316,-0.02596615019046089
2005-01-07,4.770771026611328,4.861111164093018,4.724224090576172,4.851100921630859,386129484,1,0.0,1.0,4,-0.433883739117558,-0.9009688679024191,57.67722831670752,-0.023022907683590166,-0.008458227245490724,0.005630707572138904,0.027721462594680002
2005-01-10,4.867366790771484,4.957457065582275,4.800550937652588,4.881381034851074,301282416,2,0.1182731709213658,0.9929810960135169,0,0.0,1.0,58.64596175032914,0.020045158179787137,0.019625874509996644,0.01602735617840101,0.006222505432489589
2005-01-11,4.895394802093506,4.94769811630249,4.834333896636963,4.8433427810668945,278069652,2,0.1182731709213658,0.9929810960135169,1,0.7818314824680298,0.6234898018587336,56.884505210640484,0.005741836069487638,-0.001970479464126873,0.0070126624265678394,-0.007823039193489256
2005-01-12,4.863112926483154,4.903152942657471,4.767267227172852,4.8893890380859375,326784888,2,0.1182731709213658,0.9929810960135169,2,0.9749279121818236,-0.22252093395631434,58.509100230505524,-0.006616174166463873,-0.009043985540763577,-0.013970120055420532,0.009462215014461872
2005-01-13,4.8893890380859375,4.939690113067627,4.856105804443359,4.8881378173828125,273702024,2,0.1182731709213658,0.9929810960135169,3,0.43388373911755823,-0.900968867902419,58.44465647736845,0.005388601874657617,0.007424143212314327,0.01846360953821824,-0.0002559380768676345
2005-01-14,4.904904842376709,5.005255222320557,4.858108043670654,5.00425386428833,385226388,2,0.1182731709213658,0.9929810960135169,4,-0.433883739117558,-0.9009688679024191,62.56538309246455,0.0031683381077962647,0.013185805853742183,0.00041222877876778696,0.023476907072270015
2005-01-18,5.0292792320251465,5.130630970001221,4.971470832824707,5.102602958679199,526377096,3,0.23488604578098368,0.9720229140804107,1,0.7818314824680298,0.6234898018587336,65.67049511173562,0.025040987310058105,0.024740242783178656,0.023066667851495026,0.019462469993708487
2005-01-19,5.121370792388916,5.137638092041016,4.922673225402832,4.937437057495117,449857692,3,0.23488604578098368,0.9720229140804107,2,0.9749279121818236,-0.22252093395631434,57.103966589928056,0.018145456093695556,0.0013648109696273725,-0.00986401709871565,-0.03290441128648802
2005-01-20,4.817317008972168,4.911160945892334,4.804804801940918,4.852852821350098,359703936,3,0.23488604578098368,0.9720229140804107,3,0.43388373911755823,-0.900968867902419,53.27146010201118,-0.06120500016598607,-0.04508309964091617,-0.02423530379442984,-0.01727963968789359
